product_id,product_name,category,supplier_id,quantity,unit_price,reorder_level,discontinued,date_added,last_order_date,warehouse_location
P00334,Standard,Furniture,111,128,374.04,80,0,2023-11-23,2025-04-28,A1
P00335,Notice,Clothing,190,104,388.61,39,0,2024-07-14,2024-08-21,A1
P00336,Professional,Stationery,118,107,314.6,91,1,2024-12-17,2024-12-26,C3
P00337,Size,Stationery,196,244,316.11,50,1,2024-11-08,2025-05-10,A1
P00338,Like,Clothing,146,128,390.77,91,1,2024-04-24,2025-01-17,C3
P00339,Child,Stationery,189,376,141.11,26,0,2025-02-21,2025-05-25,C3
P00340,Wide,Electronics,156,253,344.93,12,1,2023-07-02,2024-08-16,C3
P00341,Financial,Electronics,123,271,129.29,67,1,2023-12-12,2025-01-02,C3
P00342,Listen,Stationery,124,494,306.95,19,1,2024-11-05,2025-01-09,D4
P00343,Green,Clothing,164,495,119.95,20,0,2024-02-11,2024-08-09,D4
P00344,Answer,Electronics,175,18,182.31,76,1,2024-06-03,2025-02-03,A1
P00345,Start,Groceries,164,489,381.17,39,1,2024-12-08,2024-07-30,D4
P00346,Anyone,Clothing,158,4,134.29,68,0,2024-01-16,2025-03-11,E5
P00347,Develop,Stationery,134,239,390.12,81,0,2024-01-17,2025-06-13,C3
P00348,Safe,Groceries,196,52,159.87,15,0,2024-03-26,2025-02-16,D4
P00349,Face,Groceries,140,367,334.44,69,0,2024-09-20,2025-02-25,E5
P00350,Often,Groceries,149,248,404.4,81,0,2025-01-17,2024-10-26,C3
P00351,Able,Clothing,135,309,301.06,34,0,2025-06-13,2024-06-30,B2
P00352,Sort,Stationery,180,190,138.59,87,0,2024-02-03,2025-03-14,E5
P00353,Until,Furniture,162,496,426.65,68,0,2025-03-02,2024-10-22,E5
P00354,Throw,Furniture,141,462,467.86,71,1,2023-11-28,2025-04-09,D4
P00355,Hundred,Electronics,181,173,121.22,80,1,2025-04-15,2025-02-21,A1
P00356,Lay,Furniture,198,351,75.75,74,0,2024-12-21,2025-02-17,B2
P00357,Theory,Furniture,169,454,125.07,94,1,2025-05-24,2025-04-04,B2
P00358,Entire,Stationery,134,306,214.61,92,0,2023-08-28,2025-04-06,C3
P00359,Movement,Clothing,156,175,278.67,18,0,2024-07-17,2025-03-24,C3
P00360,Within,Furniture,119,171,9.91,22,0,2023-11-26,2025-01-10,B2
P00361,Practice,Groceries,165,381,267.18,93,0,2023-11-16,2024-11-13,D4
P00362,Hand,Electronics,165,257,202.54,74,1,2025-05-31,2025-04-04,B2
P00363,Same,Furniture,199,324,483.25,34,0,2025-01-27,2025-06-20,B2
P00364,Young,Stationery,186,249,385.45,17,0,2024-11-21,2025-06-10,E5
P00365,Available,Groceries,181,163,396.3,37,0,2024-11-27,2025-01-08,A1
P00366,Even,Stationery,106,114,376.8,93,0,2024-12-06,2025-05-25,B2
P00367,Service,Furniture,132,222,442.22,42,0,2025-01-08,2025-02-23,C3
P00368,Interesting,Groceries,106,41,132.47,42,1,2023-12-06,2024-06-25,A1
P00369,Very,Clothing,137,261,415.12,96,1,2024-06-12,2024-12-18,C3
P00370,Set,Furniture,175,96,496.15,68,1,2025-02-27,2024-10-22,D4
P00371,Religious,Electronics,183,175,418.15,30,1,2023-11-07,2025-03-24,D4
P00372,I,Clothing,146,264,122.29,96,0,2023-08-03,2025-04-05,A1
P00373,Both,Clothing,146,129,5.31,20,0,2023-11-28,2024-11-02,B2
P00374,Involve,Clothing,178,214,40.46,15,1,2025-05-13,2024-11-27,A1
P00375,Arrive,Stationery,152,254,17.39,99,0,2025-05-15,2024-06-24,A1
P00376,Bed,Electronics,145,381,265.07,93,1,2023-12-08,2024-08-18,D4
P00377,Read,Clothing,195,299,498.81,65,0,2025-03-26,2024-09-22,A1
P00378,Keep,Electronics,129,187,474.58,58,1,2024-03-23,2024-12-15,E5
P00379,Cost,Clothing,135,25,182.5,52,0,2024-09-27,2025-03-11,A1
P00380,Marriage,Electronics,106,24,22.74,75,1,2024-07-30,2025-02-02,E5
P00381,Size,Stationery,165,263,264.72,39,1,2024-03-20,2025-06-17,E5
P00382,Well,Electronics,129,138,23.76,82,0,2024-09-03,2025-01-05,A1
P00383,Authority,Stationery,131,47,76.37,78,1,2023-08-07,2024-12-21,B2
P00384,Need,Groceries,195,355,65.15,98,1,2025-04-05,2025-06-15,E5
P00385,Vote,Groceries,172,214,10.84,27,1,2024-03-27,2024-12-11,A1
P00386,Rock,Electronics,145,456,386.57,55,0,2025-02-03,2024-12-18,C3
P00387,Claim,Groceries,115,108,112.9,59,0,2024-10-16,2025-02-17,B2
P00388,Eight,Furniture,173,105,249.17,82,1,2024-09-08,2024-12-08,D4
P00389,Dark,Stationery,194,178,179.68,82,0,2024-02-15,2024-09-13,C3
P00390,Contain,Furniture,118,498,498.34,62,1,2024-02-04,2024-09-11,D4
P00391,Science,Stationery,190,400,298.95,74,0,2025-05-05,2024-12-17,B2
P00392,Discussion,Groceries,163,156,464.82,25,1,2024-04-30,2024-06-30,C3
P00393,Day,Stationery,101,30,217.15,69,1,2023-09-10,2025-01-29,A1
P00394,Again,Electronics,190,315,119.5,96,1,2024-06-07,2024-10-18,D4
P00395,Morning,Furniture,128,344,376.72,62,1,2025-03-31,2024-11-11,A1
P00396,A,Stationery,189,272,401.15,32,0,2024-01-09,2024-08-02,E5
P00397,Those,Stationery,190,474,246.53,44,1,2024-01-05,2025-01-25,C3
P00398,Third,Groceries,101,20,285.82,49,1,2024-09-21,2024-08-04,D4
P00399,To,Furniture,157,291,38.8,81,0,2023-08-16,2025-01-23,E5
P00400,As,Furniture,118,53,262.39,18,0,2024-08-06,2024-06-29,E5
P00401,Rock,Electronics,187,433,302.92,83,0,2024-09-08,2025-04-15,A1
P00402,Choice,Clothing,159,104,91.93,45,0,2025-05-20,2025-02-07,B2
P00403,Staff,Groceries,151,371,470.24,88,0,2025-02-26,2025-01-26,E5
P00404,Buy,Groceries,110,500,184.85,81,1,2023-08-13,2024-12-25,D4
P00405,Unit,Furniture,180,237,36.5,33,1,2025-06-17,2024-06-25,B2
P00406,Design,Furniture,170,454,282.92,93,1,2025-06-24,2025-04-25,A1
P00407,Thousand,Clothing,178,92,466.16,87,1,2025-02-15,2025-03-03,A1
P00408,Old,Stationery,148,372,121.67,84,1,2024-12-06,2024-12-05,D4
P00409,Reason,Groceries,138,187,204.06,93,1,2024-03-03,2025-01-22,E5
P00410,Idea,Groceries,146,211,122.89,12,0,2024-01-25,2024-10-28,C3
P00411,Style,Furniture,126,276,174.36,59,1,2025-04-12,2024-08-30,A1
P00412,Woman,Electronics,198,425,187.19,93,0,2024-11-14,2025-02-19,C3
P00413,According,Clothing,143,377,178.23,49,0,2024-12-24,2024-11-25,E5
P00414,Fine,Groceries,101,460,259.96,58,1,2024-05-20,2024-12-27,C3
P00415,Card,Furniture,137,275,140.93,94,1,2023-07-29,2025-04-28,D4
P00416,Oil,Clothing,137,303,27.98,68,0,2024-10-06,2025-06-15,A1
P00417,Interesting,Groceries,101,331,422.06,76,1,2023-08-04,2024-09-19,D4
P00418,Kind,Stationery,134,49,93.92,69,1,2024-10-21,2024-11-14,A1
P00419,Toward,Electronics,110,481,265.02,59,0,2023-11-09,2025-02-20,E5
P00420,Thought,Groceries,163,181,176.08,83,1,2023-10-10,2024-10-21,C3
P00421,Billion,Electronics,199,300,302.85,38,0,2024-06-22,2025-06-06,A1
P00422,Year,Stationery,148,407,495.86,48,0,2025-05-29,2024-11-07,A1
P00423,Nearly,Clothing,118,447,440.08,45,0,2023-09-19,2024-10-28,C3
P00424,Baby,Electronics,103,102,301.32,99,1,2025-03-13,2024-10-08,D4
P00425,Serious,Groceries,120,257,165.35,83,1,2024-06-25,2025-03-13,C3
P00426,Rise,Clothing,125,421,228.48,32,0,2024-07-17,2025-04-17,E5
P00427,Control,Clothing,180,54,415.98,99,1,2024-04-24,2024-11-19,D4
P00428,Religious,Groceries,140,181,97.14,81,0,2025-03-05,2024-09-09,E5
P00429,Test,Groceries,125,86,456.79,28,1,2024-04-07,2025-01-18,A1
P00430,Mention,Stationery,143,368,432.01,48,0,2025-05-21,2024-12-21,E5
P00431,List,Furniture,113,136,12.95,54,0,2024-08-27,2025-05-20,C3
P00432,Whole,Furniture,171,122,337.1,79,1,2024-05-05,2024-08-29,C3
P00433,Country,Stationery,107,228,325.72,82,1,2025-06-07,2024-08-21,D4
P00434,Dark,Stationery,175,281,33.12,36,1,2023-08-29,2024-12-27,D4
P00435,Plant,Groceries,156,86,69.2,52,1,2023-07-15,2025-04-27,B2
P00436,Until,Groceries,133,10,260.96,49,1,2023-11-14,2024-10-10,C3
P00437,Break,Groceries,170,119,424.05,83,0,2024-01-30,2025-06-07,B2
P00438,Ask,Furniture,181,204,209.06,42,1,2023-10-26,2025-03-12,E5
P00439,Then,Clothing,139,359,61.05,94,0,2023-08-07,2025-03-20,B2
P00440,Newspaper,Stationery,153,179,217.27,100,0,2024-12-01,2024-08-09,D4
P00441,Effect,Clothing,171,442,477.51,85,0,2024-10-19,2024-08-29,B2
P00442,By,Stationery,150,228,217.46,26,1,2025-01-28,2025-03-24,A1
P00443,Theory,Clothing,107,493,174.67,89,1,2023-08-31,2024-08-08,B2
P00444,Strategy,Groceries,178,457,215.29,58,1,2025-03-04,2024-11-05,C3
P00445,Degree,Furniture,162,118,202.05,30,1,2024-07-18,2024-07-16,E5
P00446,National,Groceries,102,34,195.56,83,1,2025-03-04,2024-08-15,C3
P00447,Role,Clothing,118,136,165.86,56,1,2024-07-29,2025-01-11,E5
P00448,Tv,Furniture,195,443,189.71,80,1,2024-02-20,2025-06-22,B2
P00449,Drug,Stationery,121,377,183.1,49,0,2025-05-23,2025-02-25,A1
P00450,Debate,Groceries,179,30,207.7,31,0,2024-07-16,2024-12-24,C3
P00451,Social,Stationery,104,220,60.64,83,1,2024-09-11,2025-05-24,B2
P00452,Lead,Stationery,198,91,138.47,21,0,2024-02-16,2025-05-10,B2
P00453,Staff,Stationery,174,381,407.15,73,0,2023-09-01,2024-07-25,A1
P00454,Nearly,Clothing,195,358,133.75,49,0,2024-07-25,2024-07-19,B2
P00455,Line,Groceries,118,91,255.24,94,0,2024-06-20,2024-08-17,E5
P00456,Provide,Stationery,139,89,186.9,27,1,2023-07-17,2025-06-01,B2
P00457,Between,Electronics,103,11,373.96,72,1,2023-09-13,2025-05-19,B2
P00458,Commercial,Electronics,158,83,479.02,69,0,2024-05-11,2024-11-17,B2
P00459,Reason,Electronics,190,395,110.26,14,1,2024-06-25,2025-06-22,E5
P00460,Reach,Stationery,153,243,458.46,46,0,2024-06-22,2024-10-16,D4
P00461,Themselves,Furniture,131,155,350.99,36,1,2025-02-25,2024-11-21,A1
P00462,Spend,Furniture,108,117,299.3,46,1,2023-09-07,2025-01-24,D4
P00463,Bed,Stationery,136,230,189.85,37,1,2023-07-11,2024-11-28,E5
P00464,Line,Furniture,112,221,201.63,17,0,2025-06-23,2024-10-24,D4
P00465,Citizen,Electronics,148,103,301.05,57,0,2025-05-04,2025-04-05,D4
P00466,Type,Stationery,106,338,100.1,79,1,2024-06-08,2025-06-02,A1
P00467,Future,Furniture,163,136,382.25,27,0,2023-09-02,2024-12-01,B2
P00468,Even,Electronics,122,150,430.6,25,1,2025-04-15,2024-08-17,B2
P00469,Media,Electronics,165,347,498.58,37,1,2023-11-03,2024-09-07,B2
P00470,Policy,Furniture,181,70,17.0,89,1,2024-11-21,2024-08-22,B2
P00471,Indeed,Electronics,141,95,125.77,31,1,2024-11-13,2024-12-08,D4
P00472,Almost,Clothing,149,56,170.9,64,1,2025-01-12,2024-12-30,E5
P00473,Stock,Furniture,198,303,373.56,21,0,2023-09-19,2024-08-07,D4
P00474,Call,Electronics,101,393,387.42,41,1,2023-11-09,2024-08-14,D4
P00475,Sure,Clothing,120,12,166.39,53,0,2024-11-24,2024-09-10,A1
P00476,Power,Stationery,120,278,150.28,12,0,2025-02-12,2025-02-12,A1
P00477,Level,Furniture,164,402,380.91,49,1,2024-11-11,2024-10-08,D4
P00478,Set,Electronics,135,315,394.2,88,0,2024-12-30,2025-06-17,C3
P00479,Start,Stationery,139,86,299.32,22,0,2024-02-13,2024-12-05,C3
P00480,Drop,Electronics,121,444,214.33,17,0,2023-12-08,2025-03-23,D4
P00481,Total,Groceries,136,54,130.08,67,0,2025-01-09,2025-06-12,C3
P00482,Among,Stationery,125,250,490.55,82,0,2024-10-22,2024-07-31,E5
P00483,Professional,Electronics,129,422,136.7,52,0,2023-11-17,2024-07-31,E5
P00484,Either,Electronics,139,138,212.53,28,0,2023-12-27,2024-08-24,E5
P00485,Heart,Clothing,127,119,328.73,15,1,2024-05-07,2024-08-16,E5
P00486,Job,Furniture,150,473,109.77,40,0,2025-04-28,2025-05-29,E5
P00487,Board,Stationery,190,14,20.04,30,1,2024-09-02,2024-08-01,D4
P00488,Figure,Furniture,194,498,313.98,65,0,2024-09-24,2025-01-10,B2
P00489,Choice,Groceries,139,333,220.37,42,1,2024-09-20,2024-11-06,B2
P00490,Even,Groceries,161,323,297.93,33,0,2024-03-14,2024-10-13,E5
P00491,Than,Clothing,154,482,146.59,62,0,2024-12-22,2024-08-28,D4
P00492,Before,Electronics,173,254,345.09,19,0,2023-11-13,2025-03-21,C3
P00493,Along,Furniture,197,122,41.14,88,1,2025-05-16,2024-11-29,B2
P00494,Myself,Stationery,156,177,345.56,22,1,2025-02-10,2024-07-01,E5
P00495,Attack,Stationery,180,38,374.98,30,1,2024-02-13,2024-10-10,E5
P00496,Network,Furniture,159,187,315.77,71,0,2025-05-13,2024-07-30,B2
P00497,Necessary,Stationery,115,121,80.82,27,0,2024-04-15,2025-03-10,D4
P00498,Husband,Clothing,112,421,119.33,48,1,2025-02-17,2024-11-29,E5
P00499,Discover,Clothing,114,181,114.32,68,1,2024-03-13,2025-06-15,B2
P00500,Consider,Groceries,176,214,216.26,13,1,2023-06-29,2024-06-26,B2
P00501,Same,Furniture,171,32,343.85,18,1,2025-05-01,2025-01-29,B2
P00502,Employee,Stationery,109,430,215.38,44,1,2024-05-16,2025-06-18,E5
P00503,Decade,Electronics,117,386,109.39,41,1,2025-04-21,2024-09-04,E5
P00504,Side,Groceries,132,194,328.13,74,0,2025-06-21,2025-03-14,B2
P00505,Four,Electronics,106,374,21.42,38,1,2025-04-27,2025-02-25,D4
P00506,Particularly,Stationery,162,267,470.48,31,0,2024-11-19,2025-06-05,D4
P00507,Heavy,Furniture,105,57,159.4,88,1,2024-08-10,2024-08-10,A1
P00508,Land,Electronics,167,399,234.06,99,0,2024-03-04,2025-03-30,E5
P00509,Young,Clothing,148,168,275.08,14,0,2024-09-07,2024-07-27,A1
P00510,Western,Clothing,179,384,342.25,75,1,2023-09-12,2025-05-30,A1
P00511,True,Clothing,190,188,131.59,100,1,2025-03-05,2024-10-22,D4
P00512,Benefit,Electronics,172,473,184.35,24,1,2023-09-22,2025-06-13,A1
P00513,Happy,Groceries,135,183,223.02,70,0,2025-01-28,2024-08-08,E5
P00514,Note,Electronics,193,171,106.8,88,1,2024-06-18,2025-01-18,B2
P00515,Own,Groceries,159,307,206.06,20,0,2023-07-24,2024-12-06,B2
P00516,Relate,Clothing,150,429,336.44,99,0,2024-01-28,2024-11-30,B2
P00517,Ball,Furniture,127,197,479.96,44,1,2025-04-28,2024-06-29,C3
P00518,Against,Clothing,109,73,393.04,23,1,2023-12-17,2024-08-03,D4
P00519,Tonight,Stationery,129,56,284.91,87,1,2024-01-23,2025-06-21,B2
P00520,Usually,Stationery,121,335,292.74,57,1,2024-08-30,2024-10-22,E5
P00521,Write,Clothing,157,357,252.74,96,1,2025-05-04,2024-11-19,B2
P00522,Notice,Groceries,129,283,290.87,57,1,2023-11-03,2025-06-16,E5
P00523,True,Clothing,178,431,261.81,60,0,2025-01-14,2025-04-15,E5
P00524,Protect,Stationery,148,227,435.63,86,0,2024-09-27,2024-08-19,A1
P00525,Official,Furniture,108,144,95.32,50,1,2025-03-21,2024-10-27,C3
P00526,Apply,Clothing,153,155,132.89,45,0,2024-05-06,2024-08-16,B2
P00527,Gas,Furniture,178,361,337.07,11,1,2024-08-14,2024-08-28,C3
P00528,Health,Clothing,194,217,141.83,95,1,2024-02-10,2025-05-07,C3
P00529,Food,Clothing,107,145,480.33,10,0,2024-06-29,2024-11-29,D4
P00530,Firm,Groceries,155,462,430.45,55,0,2024-06-08,2024-11-20,E5
P00531,Group,Groceries,158,412,19.36,15,1,2024-08-27,2025-05-06,B2
P00532,Thought,Groceries,131,451,273.44,34,0,2023-11-02,2025-01-06,E5
P00533,Throw,Stationery,127,322,198.85,77,1,2023-11-18,2025-01-15,A1
P00534,Option,Furniture,144,470,102.95,62,0,2023-11-25,2024-08-29,C3
P00535,Purpose,Stationery,157,267,389.85,91,1,2025-04-09,2024-09-08,E5
P00536,Purpose,Stationery,191,443,87.71,50,1,2024-05-06,2024-06-29,C3
P00537,Page,Stationery,101,90,376.53,80,1,2024-02-27,2024-10-09,B2
P00538,Something,Clothing,160,342,365.89,90,0,2025-05-09,2025-01-22,C3
P00539,Southern,Furniture,115,445,276.41,42,0,2025-03-16,2025-01-12,D4
P00540,Authority,Clothing,191,212,276.07,47,0,2023-09-03,2024-09-29,C3
P00541,Particularly,Furniture,179,75,103.53,46,0,2023-12-22,2025-04-01,B2
P00542,But,Clothing,123,17,115.35,66,0,2024-05-08,2025-01-17,C3
P00543,Grow,Furniture,193,434,444.41,57,1,2024-12-05,2024-10-15,D4
P00544,Center,Clothing,157,111,353.07,49,1,2023-09-24,2024-09-12,C3
P00545,Almost,Clothing,100,283,347.59,70,0,2024-09-29,2024-10-28,C3
P00546,Capital,Groceries,178,147,378.71,44,1,2024-01-06,2025-02-20,A1
P00547,Individual,Furniture,132,93,420.42,79,0,2025-05-01,2025-02-19,E5
P00548,Rest,Groceries,135,179,249.91,38,1,2025-03-07,2025-06-22,B2
P00549,Son,Stationery,193,108,178.9,55,0,2024-06-07,2024-09-05,D4
P00550,Happy,Groceries,117,73,149.95,40,1,2024-05-23,2024-09-27,B2
P00551,Personal,Groceries,190,262,468.44,99,1,2023-12-27,2024-07-18,E5
P00552,Central,Electronics,133,62,430.83,18,1,2025-02-14,2025-01-28,C3
P00553,Represent,Electronics,148,44,13.49,87,0,2024-02-08,2025-06-01,A1
P00554,Position,Furniture,158,454,479.95,95,0,2025-05-27,2024-12-27,E5
P00555,Head,Electronics,118,450,213.81,51,1,2023-08-14,2025-02-06,C3
P00556,Heavy,Groceries,196,299,121.32,48,0,2023-07-26,2025-01-16,A1
P00557,Car,Electronics,166,92,448.53,74,1,2024-03-29,2024-12-19,E5
P00558,Early,Stationery,101,329,425.28,52,1,2024-04-22,2025-02-08,A1
P00559,Serve,Furniture,120,104,415.36,13,1,2024-02-28,2024-08-10,E5
P00560,Table,Stationery,133,254,42.48,91,1,2024-05-02,2025-05-11,A1
P00561,Recent,Furniture,156,254,413.4,86,1,2024-11-23,2025-02-08,E5
P00562,Agent,Groceries,112,313,483.16,39,0,2023-12-02,2025-02-21,E5
P00563,Fire,Stationery,165,500,495.09,44,0,2023-12-12,2024-08-28,D4
P00564,Sport,Furniture,128,64,369.47,73,0,2025-05-20,2025-03-18,B2
P00565,Attack,Electronics,136,217,148.27,71,0,2023-07-01,2025-02-04,B2
P00566,First,Clothing,190,459,378.32,51,0,2023-12-10,2025-01-20,A1
P00567,Democratic,Furniture,199,179,332.58,32,1,2024-10-29,2025-06-08,A1
P00568,Ability,Furniture,135,16,22.02,100,0,2024-08-12,2024-11-02,E5
P00569,Long,Groceries,184,457,210.46,61,1,2024-12-19,2025-06-08,B2
P00570,Never,Clothing,181,361,408.51,79,0,2025-05-25,2025-01-21,E5
P00571,Two,Electronics,149,121,172.97,10,1,2025-04-22,2024-06-30,B2
P00572,Soldier,Furniture,110,313,330.16,43,1,2025-05-11,2024-11-10,D4
P00573,Official,Clothing,165,298,316.13,55,0,2025-01-19,2025-02-24,E5
P00574,Speech,Groceries,181,238,18.18,33,1,2024-05-31,2025-04-30,D4
P00575,Could,Furniture,152,123,406.38,40,1,2023-07-07,2024-09-18,B2
P00576,Church,Clothing,144,343,449.42,29,0,2023-08-12,2025-03-17,B2
P00577,The,Electronics,196,226,396.77,57,0,2024-01-06,2024-06-28,C3
P00578,Mission,Stationery,198,204,90.42,61,1,2025-05-02,2025-04-04,B2
P00579,Audience,Groceries,181,7,244.01,54,0,2023-12-07,2025-01-15,A1
P00580,Debate,Electronics,189,443,25.62,14,1,2024-10-13,2025-06-20,A1
P00581,To,Stationery,154,272,48.04,86,1,2023-09-20,2024-08-03,A1
P00582,While,Clothing,167,113,200.69,78,0,2024-01-25,2024-06-26,C3
P00583,Light,Clothing,137,217,328.35,81,1,2024-01-06,2024-11-20,C3
P00584,Fact,Clothing,118,359,272.02,27,0,2023-09-07,2025-04-27,D4
P00585,Cost,Groceries,138,148,208.82,70,0,2025-04-01,2024-06-30,E5
P00586,Color,Electronics,128,326,349.67,91,1,2024-01-25,2024-08-31,B2
P00587,Great,Stationery,146,394,103.28,50,0,2024-07-17,2025-01-24,A1
P00588,Floor,Electronics,187,483,183.95,85,1,2025-04-09,2024-12-02,A1
P00589,Teach,Furniture,179,231,287.95,77,0,2025-04-04,2024-08-21,A1
P00590,Test,Groceries,189,21,292.51,22,0,2023-09-26,2024-12-04,C3
P00591,Contain,Furniture,100,123,239.83,65,0,2024-03-11,2024-11-17,D4
P00592,Age,Furniture,109,24,35.71,38,1,2023-07-28,2025-03-28,D4
P00593,Media,Electronics,100,281,475.25,23,1,2025-04-23,2024-07-15,B2
P00594,Treatment,Furniture,156,401,148.22,100,1,2024-12-20,2024-08-04,D4
P00595,Involve,Stationery,179,290,340.64,88,0,2024-08-18,2024-10-18,C3
P00596,How,Stationery,180,121,452.87,73,1,2023-08-31,2024-10-26,B2
P00597,Space,Clothing,136,235,203.36,37,0,2024-08-03,2025-03-11,B2
P00598,Know,Electronics,102,43,145.31,58,0,2025-04-26,2025-03-06,E5
P00599,School,Furniture,169,22,364.06,38,1,2024-06-11,2024-12-25,B2
P00600,Everyone,Electronics,184,282,366.56,71,1,2025-06-12,2024-11-28,E5
P00601,Game,Furniture,120,60,261.81,73,0,2024-07-13,2025-01-18,D4
P00602,House,Groceries,181,137,436.97,78,1,2025-06-19,2025-04-30,E5
P00603,Collection,Electronics,125,438,443.45,39,0,2023-07-12,2024-11-03,A1
P00604,Behind,Stationery,156,53,330.22,48,1,2024-09-26,2024-08-08,D4
P00605,Piece,Furniture,164,130,106.26,30,0,2025-03-19,2025-05-04,D4
P00606,Five,Clothing,136,118,202.73,10,1,2024-04-22,2024-08-18,A1
P00607,Find,Electronics,118,105,303.7,14,1,2025-01-26,2024-11-23,A1
P00608,Rock,Electronics,152,385,252.49,97,1,2023-08-22,2025-02-13,B2
P00609,Behind,Electronics,188,400,30.01,77,0,2025-01-08,2025-04-13,C3
P00610,Change,Furniture,166,398,228.71,32,0,2023-11-16,2024-10-10,E5
P00611,Dog,Groceries,156,167,132.66,45,0,2025-04-08,2024-10-22,E5
P00612,Every,Clothing,148,62,123.7,60,0,2023-10-31,2024-08-07,A1
P00613,Child,Electronics,182,447,129.68,67,0,2024-08-08,2024-10-07,E5
P00614,Become,Electronics,100,175,222.75,46,1,2024-02-08,2025-03-02,D4
P00615,Amount,Furniture,119,500,77.7,17,1,2023-10-20,2024-09-13,E5
P00616,Spring,Stationery,183,180,104.08,45,0,2023-10-24,2024-11-06,A1
P00617,Suffer,Clothing,134,247,457.3,80,1,2024-05-11,2024-09-20,A1
P00618,Me,Groceries,135,397,133.91,68,1,2025-01-09,2024-11-01,A1
P00619,Group,Stationery,141,232,200.45,12,1,2025-02-08,2025-05-18,D4
P00620,His,Electronics,136,462,191.55,85,1,2024-08-30,2025-04-14,A1
P00621,Indicate,Groceries,112,89,355.57,74,0,2023-11-14,2024-07-24,D4
P00622,Trip,Groceries,136,411,38.16,63,1,2023-09-28,2024-11-10,A1
P00623,Adult,Stationery,173,271,439.28,37,1,2025-02-09,2025-02-16,E5
P00624,Responsibility,Electronics,129,421,488.65,81,1,2024-03-18,2025-03-02,A1
P00625,Focus,Furniture,151,498,88.8,23,1,2024-08-26,2025-01-11,D4
P00626,Particular,Groceries,184,189,24.43,42,1,2024-06-17,2025-05-22,D4
P00627,Especially,Stationery,123,234,197.41,79,1,2024-11-15,2024-11-19,A1
P00628,Commercial,Electronics,143,50,144.58,52,1,2024-05-08,2024-07-17,B2
P00629,Film,Groceries,158,251,484.31,53,1,2024-09-25,2025-04-26,E5
P00630,Common,Stationery,156,55,341.16,13,0,2023-12-30,2025-03-29,B2
P00631,End,Clothing,189,106,54.08,49,1,2025-04-18,2025-05-27,C3
P00632,Safe,Furniture,167,365,80.79,53,0,2023-09-15,2024-12-21,A1
P00633,Alone,Electronics,106,169,44.54,48,1,2024-12-06,2024-10-02,A1
P00634,Again,Groceries,108,122,338.17,65,1,2024-09-06,2024-11-05,B2
P00635,It,Furniture,122,492,24.74,79,0,2025-03-14,2024-11-22,C3
P00636,Strategy,Electronics,133,94,244.1,20,0,2024-07-03,2025-03-09,E5
P00637,Next,Furniture,128,74,106.37,99,0,2025-02-05,2025-06-19,A1
P00638,Consumer,Clothing,182,283,296.62,81,1,2024-01-03,2025-03-17,A1
P00639,Water,Furniture,117,142,437.89,80,1,2025-04-24,2024-10-15,E5
P00640,Tell,Groceries,103,322,31.21,18,0,2025-05-18,2025-04-12,B2
P00641,Before,Clothing,136,284,395.8,69,0,2024-02-12,2024-07-14,D4
P00642,Office,Groceries,141,184,493.18,45,1,2024-09-04,2024-08-18,C3
P00643,Action,Stationery,119,80,33.84,39,1,2023-10-04,2025-01-31,B2
P00644,Eye,Groceries,139,498,144.34,36,0,2025-06-11,2024-09-25,A1
P00645,Business,Stationery,169,49,422.75,88,1,2023-06-30,2024-10-07,D4
P00646,Put,Stationery,133,28,422.95,55,1,2024-12-09,2025-06-15,E5
P00647,Throw,Clothing,179,440,69.84,42,0,2025-01-05,2024-09-21,B2
P00648,Collection,Electronics,129,28,49.94,77,1,2024-11-26,2024-08-27,A1
P00649,Health,Stationery,120,136,485.14,35,0,2023-08-07,2025-01-29,C3
P00650,Property,Electronics,191,353,66.29,54,0,2024-12-15,2025-05-23,D4
P00651,North,Stationery,155,289,369.55,46,0,2025-04-17,2024-09-22,B2
P00652,Lead,Groceries,148,424,131.23,43,0,2024-12-04,2025-04-11,B2
P00653,Decide,Clothing,199,314,107.54,15,1,2024-12-27,2024-12-26,C3
P00654,Debate,Groceries,141,152,457.43,39,1,2024-03-02,2024-08-07,C3
P00655,Simple,Groceries,161,66,341.33,20,1,2024-02-15,2025-01-14,D4
P00656,Garden,Furniture,108,78,398.14,25,0,2023-12-19,2025-03-07,E5
